DATA ELABORAZIONE,REGIONE,PROVINCIA,COD_ISTAT_COMUNE,COMUNE,RESIDENTI
28-08-2023,LOMBARDIA,MILANO,015096,CUGGIONO,8115
28-08-2023,LOMBARDIA,MILANO,015097,CUSAGO,4676
28-08-2023,LOMBARDIA,MILANO,015098,CUSANO MILANINO,19001
28-08-2023,LOMBARDIA,MILANO,015099,DAIRAGO,6431
28-08-2023,LOMBARDIA,MILANO,015101,DRESANO,3096
28-08-2023,LOMBARDIA,MILANO,015103,GAGGIANO,9442
28-08-2023,LOMBARDIA,MILANO,015105,GARBAGNATE MILANESE,27039
28-08-2023,LOMBARDIA,MILANO,015106,GESSATE,8788
28-08-2023,LOMBARDIA,MILANO,015108,GORGONZOLA,21343
28-08-2023,LOMBARDIA,MILANO,015110,GREZZAGO,3173
28-08-2023,LOMBARDIA,MILANO,015112,GUDO VISCONTI,1639
28-08-2023,LOMBARDIA,MILANO,015113,INVERUNO,8479
28-08-2023,LOMBARDIA,MILANO,015114,INZAGO,11299
28-08-2023,LOMBARDIA,MILANO,015115,LACCHIARELLA,9194
28-08-2023,LOMBARDIA,MILANO,015116,LAINATE,26387
28-08-2023,LOMBARDIA,MILANO,015118,LEGNANO,60723
28-08-2023,LOMBARDIA,MILANO,015122,LISCATE,4111
28-08-2023,LOMBARDIA,MILANO,015125,LOCATE DI TRIULZI,10360
28-08-2023,LOMBARDIA,MILANO,015130,MAGENTA,24667
28-08-2023,LOMBARDIA,MILANO,015131,MAGNAGO,9508
28-08-2023,LOMBARDIA,MILANO,015134,MARCALLO CON CASONE,6305
28-08-2023,LOMBARDIA,MILANO,015136,MASATE,3839
28-08-2023,LOMBARDIA,MILANO,015139,MEDIGLIA,12324
28-08-2023,LOMBARDIA,MILANO,015140,MELEGNANO,18149
28-08-2023,LOMBARDIA,MILANO,015142,MELZO,18483
28-08-2023,LOMBARDIA,MILANO,015144,MESERO,4251
28-08-2023,LOMBARDIA,MILANO,015146,MILANO,1408164
28-08-2023,LOMBARDIA,MILANO,015150,MORIMONDO,1009
28-08-2023,LOMBARDIA,MILANO,015151,MOTTA VISCONTI,8218
28-08-2023,LOMBARDIA,MILANO,015154,NERVIANO,16945
28-08-2023,LOMBARDIA,MILANO,015155,NOSATE,645
28-08-2023,LOMBARDIA,MILANO,015157,NOVATE MILANESE,20135
28-08-2023,LOMBARDIA,MILANO,015158,NOVIGLIO,4569
28-08-2023,LOMBARDIA,MILANO,015159,OPERA,14368
28-08-2023,LOMBARDIA,MILANO,015164,OSSONA,4330
28-08-2023,LOMBARDIA,MILANO,015165,OZZERO,1420
28-08-2023,LOMBARDIA,MILANO,015166,PADERNO DUGNANO,47810
28-08-2023,LOMBARDIA,MILANO,015167,PANTIGLIATE,5821
28-08-2023,LOMBARDIA,MILANO,015168,PARABIAGO,28250
28-08-2023,LOMBARDIA,MILANO,015169,PAULLO,11195
28-08-2023,LOMBARDIA,MILANO,015170,PERO,11867
28-08-2023,LOMBARDIA,MILANO,015171,PESCHIERA BORROMEO,24648
28-08-2023,LOMBARDIA,MILANO,015172,PESSANO CON BORNAGO,8975
28-08-2023,LOMBARDIA,MILANO,015173,PIEVE EMANUELE,15785
28-08-2023,LOMBARDIA,MILANO,015175,PIOLTELLO,36899
28-08-2023,LOMBARDIA,MILANO,015176,POGLIANO MILANESE,8392
28-08-2023,LOMBARDIA,MILANO,015177,POZZO D'ADDA,6697
28-08-2023,LOMBARDIA,MILANO,015178,POZZUOLO MARTESANA,8684
28-08-2023,LOMBARDIA,MILANO,015179,PREGNANA MILANESE,7345
28-08-2023,LOMBARDIA,MILANO,015181,RESCALDINA,14323
28-08-2023,LOMBARDIA,MILANO,015182,RHO,51246
28-08-2023,LOMBARDIA,MILANO,015183,ROBECCHETTO CON INDUNO,4799
28-08-2023,LOMBARDIA,MILANO,015184,ROBECCO SUL NAVIGLIO,6805
28-08-2023,LOMBARDIA,MILANO,015185,RODANO,4673
28-08-2023,LOMBARDIA,MILANO,015188,ROSATE,5764
28-08-2023,LOMBARDIA,MILANO,015189,ROZZANO,41763
28-08-2023,LOMBARDIA,MILANO,015191,SAN COLOMBANO AL LAMBRO,7405
28-08-2023,LOMBARDIA,MILANO,015192,SAN DONATO MILANESE,32542
28-08-2023,LOMBARDIA,MILANO,015194,SAN GIORGIO SU LEGNANO,6762
28-08-2023,LOMBARDIA,MILANO,015195,SAN GIULIANO MILANESE,39924
28-08-2023,LOMBARDIA,MILANO,015201,SAN VITTORE OLONA,8398
28-08-2023,LOMBARDIA,MILANO,015202,SAN ZENONE AL LAMBRO,4467
28-08-2023,LOMBARDIA,MILANO,015200,SANTO STEFANO TICINO,5015
28-08-2023,LOMBARDIA,MILANO,015204,SEDRIANO,12880
28-08-2023,LOMBARDIA,MILANO,015205,SEGRATE,37541
28-08-2023,LOMBARDIA,MILANO,015206,SENAGO,21594
28-08-2023,LOMBARDIA,MILANO,015209,SESTO SAN GIOVANNI,80075
28-08-2023,LOMBARDIA,MILANO,015210,SETTALA,7452
28-08-2023,LOMBARDIA,MILANO,015211,SETTIMO MILANESE,20027
28-08-2023,LOMBARDIA,MILANO,015213,SOLARO,14064
28-08-2023,LOMBARDIA,MILANO,015219,TREZZANO ROSA,5410
28-08-2023,LOMBARDIA,MILANO,015220,TREZZANO SUL NAVIGLIO,21742
28-08-2023,LOMBARDIA,MILANO,015221,TREZZO SULL'ADDA,12083
28-08-2023,LOMBARDIA,MILANO,015222,TRIBIANO,3786
28-08-2023,LOMBARDIA,MILANO,015224,TRUCCAZZANO,5864
28-08-2023,LOMBARDIA,MILANO,015226,TURBIGO,7184
28-08-2023,LOMBARDIA,MILANO,015249,VANZAGHELLO,5352
28-08-2023,LOMBARDIA,MILANO,015229,VANZAGO,9388
28-08-2023,LOMBARDIA,MILANO,015230,VAPRIO D'ADDA,9617
28-08-2023,LOMBARDIA,MILANO,015251,VERMEZZO CON ZELO,5936
28-08-2023,LOMBARDIA,MILANO,015236,VERNATE,3422
28-08-2023,LOMBARDIA,MILANO,015237,VIGNATE,9269
28-08-2023,LOMBARDIA,MILANO,015248,VILLA CORTESE,6242
28-08-2023,LOMBARDIA,MILANO,015242,VIMODRONE,16875
28-08-2023,LOMBARDIA,MILANO,015243,VITTUONE,9326
28-08-2023,LOMBARDIA,MILANO,015244,VIZZOLO PREDABISSI,3895
28-08-2023,LOMBARDIA,MILANO,015247,ZIBIDO SAN GIACOMO,6758
28-08-2023,LOMBARDIA,MONZA E DELLA BRIANZA,108001,AGRATE BRIANZA,15674
28-08-2023,LOMBARDIA,MONZA E DELLA BRIANZA,108002,AICURZIO,2080
28-08-2023,LOMBARDIA,MONZA E DELLA BRIANZA,108003,ALBIATE,6770
28-08-2023,LOMBARDIA,MONZA E DELLA BRIANZA,108004,ARCORE,17948
28-08-2023,LOMBARDIA,MONZA E DELLA BRIANZA,108005,BARLASSINA,6909
28-08-2023,LOMBARDIA,MONZA E DELLA BRIANZA,108006,BELLUSCO,7516
28-08-2023,LOMBARDIA,MONZA E DELLA BRIANZA,108007,BERNAREGGIO,11581
28-08-2023,LOMBARDIA,MONZA E DELLA BRIANZA,108008,BESANA IN BRIANZA,15507
28-08-2023,LOMBARDIA,MONZA E DELLA BRIANZA,108009,BIASSONO,12408
28-08-2023,LOMBARDIA,MONZA E DELLA BRIANZA,108010,BOVISIO-MASCIAGO,16920
28-08-2023,LOMBARDIA,MONZA E DELLA BRIANZA,108011,BRIOSCO,6124
28-08-2023,LOMBARDIA,MONZA E DELLA BRIANZA,108012,BRUGHERIO,35455
28-08-2023,LOMBARDIA,MONZA E DELLA BRIANZA,108013,BURAGO DI MOLGORA,4316
28-08-2023,LOMBARDIA,MONZA E DELLA BRIANZA,108051,BUSNAGO,6928
28-08-2023,LOMBARDIA,MONZA E DELLA BRIANZA,108014,CAMPARADA,2107
28-08-2023,LOMBARDIA,MONZA E DELLA BRIANZA,108052,CAPONAGO,5146
28-08-2023,LOMBARDIA,MONZA E DELLA BRIANZA,108015,CARATE BRIANZA,17896
28-08-2023,LOMBARDIA,MONZA E DELLA BRIANZA,108016,CARNATE,7732
28-08-2023,LOMBARDIA,MONZA E DELLA BRIANZA,108017,CAVENAGO DI BRIANZA,7499
28-08-2023,LOMBARDIA,MONZA E DELLA BRIANZA,108018,CERIANO LAGHETTO,6669
28-08-2023,LOMBARDIA,MONZA E DELLA BRIANZA,108019,CESANO MADERNO,40043
28-08-2023,LOMBARDIA,MONZA E DELLA BRIANZA,108020,COGLIATE,8514
28-08-2023,LOMBARDIA,MONZA E DELLA BRIANZA,108021,CONCOREZZO,15999
28-08-2023,LOMBARDIA,MONZA E DELLA BRIANZA,108053,CORNATE D'ADDA,10894
28-08-2023,LOMBARDIA,MONZA E DELLA BRIANZA,108022,CORREZZANA,3208
28-08-2023,LOMBARDIA,MONZA E DELLA BRIANZA,108023,DESIO,41892
28-08-2023,LOMBARDIA,MONZA E DELLA BRIANZA,108024,GIUSSANO,26289
28-08-2023,LOMBARDIA,MONZA E DELLA BRIANZA,108025,LAZZATE,7695
28-08-2023,LOMBARDIA,MONZA E DELLA BRIANZA,108054,LENTATE SUL SEVESO,15950
28-08-2023,LOMBARDIA,MONZA E DELLA BRIANZA,108026,LESMO,8451
28-08-2023,LOMBARDIA,MONZA E DELLA BRIANZA,108027,LIMBIATE,35167
28-08-2023,LOMBARDIA,MONZA E DELLA BRIANZA,108028,LISSONE,46875
28-08-2023,LOMBARDIA,MONZA E DELLA BRIANZA,108029,MACHERIO,7551
28-08-2023,LOMBARDIA,MONZA E DELLA BRIANZA,108030,MEDA,23632
28-08-2023,LOMBARDIA,MONZA E DELLA BRIANZA,108031,MEZZAGO,4521
28-08-2023,LOMBARDIA,MONZA E DELLA BRIANZA,108032,MISINTO,5728
28-08-2023,LOMBARDIA,MONZA E DELLA BRIANZA,108033,MONZA,123542
28-08-2023,LOMBARDIA,MONZA E DELLA BRIANZA,108034,MUGGIÒ,23770
28-08-2023,LOMBARDIA,MONZA E DELLA BRIANZA,108035,NOVA MILANESE,23352
28-08-2023,LOMBARDIA,MONZA E DELLA BRIANZA,108036,ORNAGO,5345
28-08-2023,LOMBARDIA,MONZA E DELLA BRIANZA,108037,RENATE,3982
28-08-2023,LOMBARDIA,MONZA E DELLA BRIANZA,108055,RONCELLO,4806
28-08-2023,LOMBARDIA,MONZA E DELLA BRIANZA,108038,RONCO BRIANTINO,3662
28-08-2023,LOMBARDIA,MONZA E DELLA BRIANZA,108039,SEREGNO,45332
28-08-2023,LOMBARDIA,MONZA E DELLA BRIANZA,108040,SEVESO,24119
28-08-2023,LOMBARDIA,MONZA E DELLA BRIANZA,108041,SOVICO,8340
28-08-2023,LOMBARDIA,MONZA E DELLA BRIANZA,108042,SULBIATE,4495
28-08-2023,LOMBARDIA,MONZA E DELLA BRIANZA,108043,TRIUGGIO,8717
28-08-2023,LOMBARDIA,MONZA E DELLA BRIANZA,108044,USMATE VELATE,10625
28-08-2023,LOMBARDIA,MONZA E DELLA BRIANZA,108045,VAREDO,13861
28-08-2023,LOMBARDIA,MONZA E DELLA BRIANZA,108046,VEDANO AL LAMBRO,7494
28-08-2023,LOMBARDIA,MONZA E DELLA BRIANZA,108047,VEDUGGIO CON COLZANO,4137
28-08-2023,LOMBARDIA,MONZA E DELLA BRIANZA,108048,VERANO BRIANZA,9178
28-08-2023,LOMBARDIA,MONZA E DELLA BRIANZA,108049,VILLASANTA,14269
28-08-2023,LOMBARDIA,MONZA E DELLA BRIANZA,108050,VIMERCATE,26135
28-08-2023,LOMBARDIA,PAVIA,018001,ALAGNA,814
28-08-2023,LOMBARDIA,PAVIA,018002,ALBAREDO ARNABOLDI,239
28-08-2023,LOMBARDIA,PAVIA,018003,ALBONESE,547
28-08-2023,LOMBARDIA,PAVIA,018004,ALBUZZANO,3657
28-08-2023,LOMBARDIA,PAVIA,018005,ARENA PO,1525
28-08-2023,LOMBARDIA,PAVIA,018006,BADIA PAVESE,404
28-08-2023,LOMBARDIA,PAVIA,018007,BAGNARIA,633
28-08-2023,LOMBARDIA,PAVIA,018008,BARBIANELLO,881
28-08-2023,LOMBARDIA,PAVIA,018009,BASCAPÈ,1805
28-08-2023,LOMBARDIA,PAVIA,018011,BASTIDA PANCARANA,931
28-08-2023,LOMBARDIA,PAVIA,018012,BATTUDA,663
28-08-2023,LOMBARDIA,PAVIA,018013,BELGIOIOSO,6489
28-08-2023,LOMBARDIA,PAVIA,018014,BEREGUARDO,2952
28-08-2023,LOMBARDIA,PAVIA,018015,BORGARELLO,2726
28-08-2023,LOMBARDIA,PAVIA,018016,BORGO PRIOLO,1265
28-08-2023,LOMBARDIA,PAVIA,018018,BORGO SAN SIRO,956
28-08-2023,LOMBARDIA,PAVIA,018017,BORGORATTO MORMOROLO,395
28-08-2023,LOMBARDIA,PAVIA,018019,BORNASCO,2682
28-08-2023,LOMBARDIA,PAVIA,018020,BOSNASCO,622
28-08-2023,LOMBARDIA,PAVIA,018021,BRALLO DI PREGOLA,475
28-08-2023,LOMBARDIA,PAVIA,018022,BREME,708
28-08-2023,LOMBARDIA,PAVIA,018023,BRESSANA BOTTARONE,3450
28-08-2023,LOMBARDIA,PAVIA,018024,BRONI,9802
28-08-2023,LOMBARDIA,PAVIA,018025,CALVIGNANO,109
28-08-2023,LOMBARDIA,PAVIA,018026,CAMPOSPINOSO,1105
28-08-2023,LOMBARDIA,PAVIA,018027,CANDIA LOMELLINA,1466
28-08-2023,LOMBARDIA,PAVIA,018029,CANNETO PAVESE,1291
28-08-2023,LOMBARDIA,PAVIA,018030,CARBONARA AL TICINO,1432
28-08-2023,LOMBARDIA,PAVIA,018031,CASANOVA LONATI,471
28-08-2023,LOMBARDIA,PAVIA,018032,CASATISMA,845
28-08-2023,LOMBARDIA,PAVIA,018033,CASEI GEROLA,2319
28-08-2023,LOMBARDIA,PAVIA,018034,CASORATE PRIMO,9119
28-08-2023,LOMBARDIA,PAVIA,018035,CASSOLNOVO,6823
28-08-2023,LOMBARDIA,PAVIA,018036,CASTANA,717
28-08-2023,LOMBARDIA,PAVIA,018037,CASTEGGIO,6487
28-08-2023,LOMBARDIA,PAVIA,018038,CASTELLETTO DI BRANDUZZO,1007
28-08-2023,LOMBARDIA,PAVIA,018039,CASTELLO D'AGOGNA,1059
28-08-2023,LOMBARDIA,PAVIA,018040,CASTELNOVETTO,503
28-08-2023,LOMBARDIA,PAVIA,018041,CAVA MANARA,6676
28-08-2023,LOMBARDIA,PAVIA,018042,CECIMA,249
28-08-2023,LOMBARDIA,PAVIA,018043,CERANOVA,2315
28-08-2023,LOMBARDIA,PAVIA,018044,CERETTO LOMELLINA,191
28-08-2023,LOMBARDIA,PAVIA,018045,CERGNAGO,674
28-08-2023,LOMBARDIA,PAVIA,018046,CERTOSA DI PAVIA,5573
28-08-2023,LOMBARDIA,PAVIA,018047,CERVESINA,1125
28-08-2023,LOMBARDIA,PAVIA,018048,CHIGNOLO PO,4022
28-08-2023,LOMBARDIA,PAVIA,018049,CIGOGNOLA,1296
28-08-2023,LOMBARDIA,PAVIA,018050,CILAVEGNA,5372
28-08-2023,LOMBARDIA,PAVIA,018051,CODEVILLA,920
28-08-2023,LOMBARDIA,PAVIA,018193,COLLI VERDI,1025
28-08-2023,LOMBARDIA,PAVIA,018052,CONFIENZA,1560
28-08-2023,LOMBARDIA,PAVIA,018053,COPIANO,1720
28-08-2023,LOMBARDIA,PAVIA,018054,CORANA,753
28-08-2023,LOMBARDIA,PAVIA,018191,CORNALE E BASTIDA,809
28-08-2023,LOMBARDIA,PAVIA,018192,CORTEOLONA E GENZONE,2566
28-08-2023,LOMBARDIA,PAVIA,018057,CORVINO SAN QUIRICO,947
28-08-2023,LOMBARDIA,PAVIA,018058,COSTA DE' NOBILI,358
28-08-2023,LOMBARDIA,PAVIA,018059,COZZO,336
28-08-2023,LOMBARDIA,PAVIA,018060,CURA CARPIGNANO,5013
28-08-2023,LOMBARDIA,PAVIA,018061,DORNO,4603
28-08-2023,LOMBARDIA,PAVIA,018062,FERRERA ERBOGNONE,1086
28-08-2023,LOMBARDIA,PAVIA,018063,FILIGHERA,831
28-08-2023,LOMBARDIA,PAVIA,018064,FORTUNAGO,362
28-08-2023,LOMBARDIA,PAVIA,018065,FRASCAROLO,1118
28-08-2023,LOMBARDIA,PAVIA,018066,GALLIAVOLA,162
28-08-2023,LOMBARDIA,PAVIA,018067,GAMBARANA,191
28-08-2023,LOMBARDIA,PAVIA,018068,GAMBOLÒ,9786
28-08-2023,LOMBARDIA,PAVIA,018069,GARLASCO,9634
28-08-2023,LOMBARDIA,PAVIA,018071,GERENZAGO,1454
28-08-2023,LOMBARDIA,PAVIA,018072,GIUSSAGO,5395
28-08-2023,LOMBARDIA,PAVIA,018073,GODIASCO SALICE TERME,3288
28-08-2023,LOMBARDIA,PAVIA,018074,GOLFERENZO,169
28-08-2023,LOMBARDIA,PAVIA,018075,GRAVELLONA LOMELLINA,2723
28-08-2023,LOMBARDIA,PAVIA,018076,GROPELLO CAIROLI,4260
28-08-2023,LOMBARDIA,PAVIA,018077,INVERNO E MONTELEONE,1481
28-08-2023,LOMBARDIA,PAVIA,018078,LANDRIANO,6585
28-08-2023,LOMBARDIA,PAVIA,018079,LANGOSCO,371
28-08-2023,LOMBARDIA,PAVIA,018080,LARDIRAGO,1180
28-08-2023,LOMBARDIA,PAVIA,018081,LINAROLO,2819
28-08-2023,LOMBARDIA,PAVIA,018082,LIRIO,127
28-08-2023,LOMBARDIA,PAVIA,018083,LOMELLO,2040
28-08-2023,LOMBARDIA,PAVIA,018084,LUNGAVILLA,2442
28-08-2023,LOMBARDIA,PAVIA,018085,MAGHERNO,1805
28-08-2023,LOMBARDIA,PAVIA,018086,MARCIGNAGO,2431
28-08-2023,LOMBARDIA,PAVIA,018087,MARZANO,1712
28-08-2023,LOMBARDIA,PAVIA,018088,MEDE,6168
28-08-2023,LOMBARDIA,PAVIA,018089,MENCONICO,341
28-08-2023,LOMBARDIA,PAVIA,018090,MEZZANA BIGLI,1050
28-08-2023,LOMBARDIA,PAVIA,018091,MEZZANA RABATTONE,461
28-08-2023,LOMBARDIA,PAVIA,018092,MEZZANINO,1351
28-08-2023,LOMBARDIA,PAVIA,018093,MIRADOLO TERME,3827
28-08-2023,LOMBARDIA,PAVIA,018094,MONTALTO PAVESE,850
28-08-2023,LOMBARDIA,PAVIA,018095,MONTEBELLO DELLA BATTAGLIA,1461
28-08-2023,LOMBARDIA,PAVIA,018096,MONTECALVO VERSIGGIA,495
28-08-2023,LOMBARDIA,PAVIA,018097,MONTESCANO,414
28-08-2023,LOMBARDIA,PAVIA,018098,MONTESEGALE,250
28-08-2023,LOMBARDIA,PAVIA,018099,MONTICELLI PAVESE,637
28-08-2023,LOMBARDIA,PAVIA,018100,MONTÙ BECCARIA,1620
28-08-2023,LOMBARDIA,PAVIA,018101,MORNICO LOSANA,610
28-08-2023,LOMBARDIA,PAVIA,018102,MORTARA,15651
28-08-2023,LOMBARDIA,PAVIA,018103,NICORVO,281
28-08-2023,LOMBARDIA,PAVIA,018104,OLEVANO DI LOMELLINA,689
28-08-2023,LOMBARDIA,PAVIA,018105,OLIVA GESSI,165
28-08-2023,LOMBARDIA,PAVIA,018106,OTTOBIANO,1098
28-08-2023,LOMBARDIA,PAVIA,018107,PALESTRO,1847
28-08-2023,LOMBARDIA,PAVIA,018108,PANCARANA,317
28-08-2023,LOMBARDIA,PAVIA,018109,PARONA,1848
28-08-2023,LOMBARDIA,PAVIA,018110,PAVIA,73145
28-08-2023,LOMBARDIA,PAVIA,018111,PIETRA DE' GIORGI,758
28-08-2023,LOMBARDIA,PAVIA,018112,PIEVE ALBIGNOLA,823
28-08-2023,LOMBARDIA,PAVIA,018113,PIEVE DEL CAIRO,1767
28-08-2023,LOMBARDIA,PAVIA,018114,PIEVE PORTO MORONE,2610
28-08-2023,LOMBARDIA,PAVIA,018115,PINAROLO PO,1700
28-08-2023,LOMBARDIA,PAVIA,018116,PIZZALE,688
28-08-2023,LOMBARDIA,PAVIA,018117,PONTE NIZZA,761
28-08-2023,LOMBARDIA,PAVIA,018118,PORTALBERA,1458
28-08-2023,LOMBARDIA,PAVIA,018119,REA,390
28-08-2023,LOMBARDIA,PAVIA,018120,REDAVALLE,1029
28-08-2023,LOMBARDIA,PAVIA,018121,RETORBIDO,1538
28-08-2023,LOMBARDIA,PAVIA,018122,RIVANAZZANO TERME,5116
28-08-2023,LOMBARDIA,PAVIA,018123,ROBBIO,5862
28-08-2023,LOMBARDIA,PAVIA,018124,ROBECCO PAVESE,517
28-08-2023,LOMBARDIA,PAVIA,018125,ROCCA DE' GIORGI,49
28-08-2023,LOMBARDIA,PAVIA,018126,ROCCA SUSELLA,234
28-08-2023,LOMBARDIA,PAVIA,018127,ROGNANO,707
28-08-2023,LOMBARDIA,PAVIA,018128,ROMAGNESE,549
28-08-2023,LOMBARDIA,PAVIA,018129,RONCARO,1580
28-08-2023,LOMBARDIA,PAVIA,018130,ROSASCO,550
28-08-2023,LOMBARDIA,PAVIA,018131,ROVESCALA,813
28-08-2023,LOMBARDIA,PAVIA,018133,SAN CIPRIANO PO,445
28-08-2023,LOMBARDIA,PAVIA,018134,SAN DAMIANO AL COLLE,605
28-08-2023,LOMBARDIA,PAVIA,018135,SAN GENESIO ED UNITI,4012
28-08-2023,LOMBARDIA,PAVIA,018136,SAN GIORGIO DI LOMELLINA,978
28-08-2023,LOMBARDIA,PAVIA,018137,SAN MARTINO SICCOMARIO,6448
28-08-2023,LOMBARDIA,PAVIA,018145,SAN ZENONE AL PO,581
28-08-2023,LOMBARDIA,PAVIA,018138,SANNAZZARO DE' BURGONDI,5186
28-08-2023,LOMBARDIA,PAVIA,018141,SANT'ALESSIO CON VIALONE,1046
28-08-2023,LOMBARDIA,PAVIA,018144,SANT'ANGELO LOMELLINA,800
28-08-2023,LOMBARDIA,PAVIA,018139,SANTA CRISTINA E BISSONE,1845
28-08-2023,LOMBARDIA,PAVIA,018140,SANTA GIULETTA,1566
28-08-2023,LOMBARDIA,PAVIA,018142,SANTA MARGHERITA DI STAFFORA,431
28-08-2023,LOMBARDIA,PAVIA,018143,SANTA MARIA DELLA VERSA,2262
28-08-2023,LOMBARDIA,PAVIA,018146,SARTIRANA LOMELLINA,1507
28-08-2023,LOMBARDIA,PAVIA,018147,SCALDASOLE,853
28-08-2023,LOMBARDIA,PAVIA,018148,SEMIANA,198
28-08-2023,LOMBARDIA,PAVIA,018149,SILVANO PIETRA,639
28-08-2023,LOMBARDIA,PAVIA,018150,SIZIANO,6676
28-08-2023,LOMBARDIA,PAVIA,018151,SOMMO,1153
28-08-2023,LOMBARDIA,PAVIA,018152,SPESSA,555
28-08-2023,LOMBARDIA,PAVIA,018153,STRADELLA,11598
28-08-2023,LOMBARDIA,PAVIA,018154,SUARDI,572
28-08-2023,LOMBARDIA,PAVIA,018155,TORRAZZA COSTE,1585
28-08-2023,LOMBARDIA,PAVIA,018156,TORRE BERETTI E CASTELLARO,500
28-08-2023,LOMBARDIA,PAVIA,018157,TORRE D'ARESE,922
28-08-2023,LOMBARDIA,PAVIA,018159,TORRE D'ISOLA,2471
28-08-2023,LOMBARDIA,PAVIA,018158,TORRE DE' NEGRI,330
28-08-2023,LOMBARDIA,PAVIA,018160,TORREVECCHIA PIA,3570
28-08-2023,LOMBARDIA,PAVIA,018161,TORRICELLA VERZATE,798
28-08-2023,LOMBARDIA,PAVIA,018162,TRAVACÒ SICCOMARIO,4518
28-08-2023,LOMBARDIA,PAVIA,018163,TRIVOLZIO,2422
28-08-2023,LOMBARDIA,PAVIA,018164,TROMELLO,3690
28-08-2023,LOMBARDIA,PAVIA,018165,TROVO,1005
28-08-2023,LOMBARDIA,PAVIA,018166,VAL DI NIZZA,553
28-08-2023,LOMBARDIA,PAVIA,018167,VALEGGIO,181
28-08-2023,LOMBARDIA,PAVIA,018168,VALLE LOMELLINA,2205
28-08-2023,LOMBARDIA,PAVIA,018169,VALLE SALIMBENE,1458
28-08-2023,LOMBARDIA,PAVIA,018171,VARZI,3005
28-08-2023,LOMBARDIA,PAVIA,018172,VELEZZO LOMELLINA,89
28-08-2023,LOMBARDIA,PAVIA,018173,VELLEZZO BELLINI,3470
28-08-2023,LOMBARDIA,PAVIA,018174,VERRETTO,368
28-08-2023,LOMBARDIA,PAVIA,018175,VERRUA PO,1194
28-08-2023,LOMBARDIA,PAVIA,018176,VIDIGULFO,6799
28-08-2023,LOMBARDIA,PAVIA,018177,VIGEVANO,62917
28-08-2023,LOMBARDIA,PAVIA,018178,VILLA BISCOSSI,64
28-08-2023,LOMBARDIA,PAVIA,018179,VILLANOVA D'ARDENGHI,755
28-08-2023,LOMBARDIA,PAVIA,018180,VILLANTERIO,3395
28-08-2023,LOMBARDIA,PAVIA,018181,VISTARINO,1616
28-08-2023,LOMBARDIA,PAVIA,018182,VOGHERA,39547
28-08-2023,LOMBARDIA,PAVIA,018183,VOLPARA,123
28-08-2023,LOMBARDIA,PAVIA,018184,ZAVATTARELLO,892
28-08-2023,LOMBARDIA,PAVIA,018185,ZECCONE,1703
28-08-2023,LOMBARDIA,PAVIA,018186,ZEME,990
28-08-2023,LOMBARDIA,PAVIA,018187,ZENEVREDO,488
28-08-2023,LOMBARDIA,PAVIA,018188,ZERBO,380
28-08-2023,LOMBARDIA,PAVIA,018189,ZERBOLÒ,1659
28-08-2023,LOMBARDIA,PAVIA,018190,ZINASCO,3112
28-08-2023,LOMBARDIA,SONDRIO,014001,ALBAREDO PER SAN MARCO,297
28-08-2023,LOMBARDIA,SONDRIO,014002,ALBOSAGGIA,3027
28-08-2023,LOMBARDIA,SONDRIO,014003,ANDALO VALTELLINO,602
28-08-2023,LOMBARDIA,SONDRIO,014004,APRICA,1477
28-08-2023,LOMBARDIA,SONDRIO,014005,ARDENNO,3246
28-08-2023,LOMBARDIA,SONDRIO,014006,BEMA,116
28-08-2023,LOMBARDIA,SONDRIO,014007,BERBENNO DI VALTELLINA,4078
28-08-2023,LOMBARDIA,SONDRIO,014008,BIANZONE,1270
28-08-2023,LOMBARDIA,SONDRIO,014009,BORMIO,3995
28-08-2023,LOMBARDIA,SONDRIO,014010,BUGLIO IN MONTE,2008
28-08-2023,LOMBARDIA,SONDRIO,014011,CAIOLO,1055
28-08-2023,LOMBARDIA,SONDRIO,014012,CAMPODOLCINO,954
28-08-2023,LOMBARDIA,SONDRIO,014013,CASPOGGIO,1349
28-08-2023,LOMBARDIA,SONDRIO,014014,CASTELLO DELL'ACQUA,603
28-08-2023,LOMBARDIA,SONDRIO,014015,CASTIONE ANDEVENNO,1586
28-08-2023,LOMBARDIA,SONDRIO,014016,CEDRASCO,419
28-08-2023,LOMBARDIA,SONDRIO,014017,CERCINO,802
28-08-2023,LOMBARDIA,SONDRIO,014018,CHIAVENNA,7333
28-08-2023,LOMBARDIA,SONDRIO,014019,CHIESA IN VALMALENCO,2294
28-08-2023,LOMBARDIA,SONDRIO,014020,CHIURO,2438
28-08-2023,LOMBARDIA,SONDRIO,014021,CINO,347
28-08-2023,LOMBARDIA,SONDRIO,014022,CIVO,1107
28-08-2023,LOMBARDIA,SONDRIO,014023,COLORINA,1317
28-08-2023,LOMBARDIA,SONDRIO,014024,COSIO VALTELLINO,5541
28-08-2023,LOMBARDIA,SONDRIO,014025,DAZIO,510
28-08-2023,LOMBARDIA,SONDRIO,014026,DELEBIO,3327
28-08-2023,LOMBARDIA,SONDRIO,014027,DUBINO,3847
28-08-2023,LOMBARDIA,SONDRIO,014028,FAEDO VALTELLINO,505
28-08-2023,LOMBARDIA,SONDRIO,014029,FORCOLA,770
28-08-2023,LOMBARDIA,SONDRIO,014030,FUSINE,552
